time,V(clk_amp),V(clk_double),V(clk_load),V(clk_sample),V(comp_out)
9.6033E-07,0,3,3,0,1.00514E-09
9.62086E-07,0,3,3,0,1.00514E-09
9.65599E-07,0,3,3,0,1.00514E-09
9.69563E-07,0,3,3,0,1.00514E-09
9.74446E-07,0,3,3,0,1.00514E-09
9.79329E-07,0,3,3,0,1.00514E-09
9.84212E-07,0,3,3,0,1.00514E-09
9.89095E-07,0,3,3,0,1.00514E-09
9.93977E-07,0,3,3,0,1.00514E-09
9.9886E-07,0,3,3,0,1.00514E-09
1.00551E-06,0,3,3,0,1.00514E-09
1.01215E-06,0,3,3,0,1.00514E-09
1.0188E-06,0,3,3,0,1.00514E-09
1.02544E-06,0,3,3,0,1.00514E-09
1.03209E-06,0,3,3,0,1.00514E-09
1.03873E-06,0,3,3,0,1.00514E-09
1.04538E-06,0,3,3,0,1.00514E-09
1.04925E-06,0,3,3,0,1.00514E-09
1.05E-06,0,3,3,0,1.00514E-09
1.0515E-06,0,3,0,0,1.00514E-09
1.0541E-06,0,3,0,0,1.00514E-09
1.05677E-06,0,3,0,0,1.00514E-09
1.06E-06,0,3,0,0,9.33058E-10
1.06001E-06,0,0,0,0,9.5116E-10
1.06003E-06,0,0,0,0,1.11507E-09
1.06003E-06,0,0,0,0,1.13663E-09
1.06004E-06,0,0,0,0,1.09753E-09
1.06005E-06,0,0,0,0,1.02647E-09
1.06006E-06,0,0,0,0,1.00763E-09
1.06009E-06,0,0,0,0,1.00369E-09
1.06013E-06,0,0,0,0,1.0044E-09
1.0602E-06,0,0,0,0,1.00512E-09
1.06034E-06,0,0,0,0,1.00513E-09
1.06062E-06,0,0,0,0,1.00515E-09
1.06105E-06,0,0,0,0,1.00514E-09
1.06176E-06,0,0,0,0,1.00514E-09
1.06298E-06,0,0,0,0,1.00513E-09
1.06419E-06,0,0,0,0,1.00514E-09
1.06599E-06,0,0,0,0,1.00514E-09
1.06814E-06,0,0,0,0,1.00514E-09
1.07174E-06,0,0,0,0,1.00514E-09
1.07662E-06,0,0,0,0,1.00514E-09
1.08151E-06,0,0,0,0,1.00514E-09
1.18893E-06,0,0,0,0,1.00514E-09
1.19381E-06,0,0,0,0,1.00514E-09
1.19739E-06,0,0,0,0,1.00514E-09
0.0000012,0,0,0,0,3.19324E-05
1.20001E-06,3,0,0,0,5.56682E-05
1.20001E-06,3,0,0,0,4.88425E-05
1.20001E-06,3,0,0,0,2.49078E-05
1.20001E-06,3,0,0,0,-2.12144E-06
1.20001E-06,3,0,0,0,-1.80994E-05
1.20001E-06,3,0,0,0,-1.18205E-05
1.20001E-06,3,0,0,0,6.9584E-06
1.20002E-06,3,0,0,0,1.5045E-05
1.20004E-06,3,0,0,0,7.59543E-06
1.20005E-06,3,0,0,0,2.39628E-06
1.20008E-06,3,0,0,0,5.98333E-07
1.20011E-06,3,0,0,0,-2.63123E-08
1.20017E-06,3,0,0,0,-2.51818E-07
1.20026E-06,3,0,0,0,-4.63555E-07
1.20042E-06,3,0,0,0,-5.47157E-07
1.20064E-06,3,0,0,0,-4.5351E-07
1.20097E-06,3,0,0,0,-2.80658E-07
1.2015E-06,3,0,0,0,-1.25057E-07
1.20256E-06,3,0,0,0,-1.07265E-09
1.20407E-06,3,0,0,0,2.70324E-08
1.2061E-06,3,0,0,0,6.63105E-09
1.209E-06,3,0,0,0,-1.06684E-08
1.21318E-06,3,0,0,0,-1.49595E-08
1.21806E-06,3,0,0,0,-1.42845E-08
1.22294E-06,3,0,0,0,-1.13539E-08
1.22783E-06,3,0,0,0,-8.1075E-09
1.23271E-06,3,0,0,0,-5.48801E-09
1.23759E-06,3,0,0,0,-3.50694E-09
1.24248E-06,3,0,0,0,-2.10311E-09
1.24736E-06,3,0,0,0,-1.11184E-09
1.25224E-06,3,0,0,0,-4.32602E-10
1.25712E-06,3,0,0,0,3.58007E-11
1.26201E-06,3,0,0,0,3.51799E-10
1.26689E-06,3,0,0,0,5.67189E-10
1.27177E-06,3,0,0,0,7.11156E-10
1.27665E-06,3,0,0,0,8.08443E-10
1.28154E-06,3,0,0,0,8.72767E-10
1.28642E-06,3,0,0,0,9.16275E-10
1.2913E-06,3,0,0,0,9.04317E-10
1.29512E-06,3,0,0,0,9.20168E-10
1.3E-06,2.999995,0,0,0,-2.94329E-05
1.30001E-06,0,0,0,0,-8.65121E-06
1.30003E-06,0,0,0,0,2.84182E-05
1.30003E-06,0,0,0,0,1.24284E-06
1.30004E-06,0,0,0,0,-1.99681E-05
1.30005E-06,0,0,0,0,-1.06758E-06
1.30007E-06,0,0,0,0,-1.23607E-06
1.3001E-06,0,0,0,0,-4.37112E-08
1.30013E-06,0,0,0,0,-1.74095E-07
1.30017E-06,0,0,0,0,6.31654E-09
1.30021E-06,0,0,0,0,-9.57724E-08
1.30027E-06,0,0,0,0,2.27315E-08
1.30034E-06,0,0,0,0,-5.53409E-08
1.30043E-06,0,0,0,0,2.19791E-08
1.30056E-06,0,0,0,0,-3.44395E-08
1.30081E-06,0,0,0,0,-4.73352E-10
1.30105E-06,0,0,0,0,-3.02295E-09
1.30131E-06,0,0,0,0,5.59321E-09
1.30162E-06,0,0,0,0,-9.25905E-09
1.30213E-06,0,0,0,0,6.90372E-09
1.30296E-06,0,0,0,0,-1.54783E-09
1.30408E-06,0,0,0,0,3.85524E-09
1.30599E-06,0,0,0,0,-1.89991E-10
1.30871E-06,0,0,0,0,1.20067E-09
1.31162E-06,0,0,0,0,1.26736E-09
1.31427E-06,0,0,0,0,1.46022E-09
1.3174E-06,0,0,0,0,7.53191E-10
1.3209E-06,0,0,0,0,1.63212E-09
1.32578E-06,0,0,0,0,1.00795E-09
1.33066E-06,0,0,0,0,1.00971E-09
1.34043E-06,0,0,0,0,1.00965E-09
1.34531E-06,0,0,0,0,1.07191E-09
0.00000135,0,0,0,0,-2.15572E-06
1.35E-06,0,3,0,0,-1.70193E-06
1.35E-06,0,3,0,0,-2.18367E-07
1.35E-06,0,3,0,0,-6.13009E-08
1.35E-06,0,3,0,0,-3.73156E-08
1.35001E-06,0,3,0,0,-1.42171E-08
1.35001E-06,0,3,0,0,-3.38716E-09
1.35001E-06,0,3,0,0,3.72013E-10
1.35002E-06,0,3,0,0,7.76916E-10
1.35003E-06,0,3,0,0,7.77297E-10
1.35004E-06,0,3,0,0,9.32793E-10
1.35005E-06,0,3,0,0,1.04459E-09
1.35007E-06,0,3,0,0,1.07924E-09
1.35009E-06,0,3,0,0,1.05398E-09
1.35013E-06,0,3,0,0,1.02723E-09
1.35018E-06,0,3,0,0,1.01441E-09
1.35027E-06,0,3,0,0,1.00914E-09
1.35038E-06,0,3,0,0,1.00683E-09
1.35054E-06,0,3,0,0,1.00599E-09
1.35073E-06,0,3,0,0,1.00543E-09
1.35097E-06,0,3,0,0,1.00497E-09
1.35125E-06,0,3,0,0,1.00462E-09
1.35162E-06,0,3,0,0,1.00467E-09
1.35218E-06,0,3,0,0,1.0049E-09
1.35269E-06,0,3,0,0,1.00505E-09
1.3533E-06,0,3,0,0,1.00519E-09
1.35386E-06,0,3,0,0,1.00528E-09
1.35454E-06,0,3,0,0,1.00527E-09
1.35503E-06,0,3,0,0,1.00518E-09
1.35556E-06,0,3,0,0,1.00508E-09
1.35611E-06,0,3,0,0,1.00506E-09
1.35682E-06,0,3,0,0,1.0051E-09
1.35754E-06,0,3,0,0,1.00516E-09
1.35832E-06,0,3,0,0,1.00518E-09
1.35914E-06,0,3,0,0,1.00516E-09
1.36002E-06,0,3,0,0,1.00512E-09
1.361E-06,0,3,0,0,1.00513E-09
1.36213E-06,0,3,0,0,1.00514E-09
1.36332E-06,0,3,0,0,1.00515E-09
1.36482E-06,0,3,0,0,1.00513E-09
1.36634E-06,0,3,0,0,1.00514E-09
1.36841E-06,0,3,0,0,1.00514E-09
1.37052E-06,0,3,0,0,1.00514E-09
1.37373E-06,0,3,0,0,1.00514E-09
1.37675E-06,0,3,0,0,1.00514E-09
1.38119E-06,0,3,0,0,1.00514E-09
1.38608E-06,0,3,0,0,1.00514E-09
1.39096E-06,0,3,0,0,1.00514E-09
1.39584E-06,0,3,0,0,1.00514E-09
1.40072E-06,0,3,0,0,1.00514E-09
1.40561E-06,0,3,0,0,1.00514E-09
1.41049E-06,0,3,0,0,1.00514E-09
1.41537E-06,0,3,0,0,1.00514E-09
1.42026E-06,0,3,0,0,1.00514E-09
1.42514E-06,0,3,0,0,1.00514E-09
1.43002E-06,0,3,0,0,1.00514E-09
1.4349E-06,0,3,0,0,1.00514E-09
1.43979E-06,0,3,0,0,1.00514E-09
1.44467E-06,0,3,0,0,1.0051E-09
1.44512E-06,0,3,0,0,1.00512E-09
1.44601E-06,0,3,0,0,1.00515E-09
1.4478E-06,0,3,0,0,1.00514E-09
0.00000145,0,3,0,0,9.97608E-10
1.45001E-06,0,3,3,0,9.9292E-10
1.45002E-06,0,3,3,0,9.68863E-10
1.45002E-06,0,3,3,0,9.60656E-10
1.45003E-06,0,3,3,0,9.52206E-10
1.45004E-06,0,3,3,0,9.50597E-10
1.45005E-06,0,3,3,0,9.70593E-10
1.45007E-06,0,3,3,0,1.00105E-09
1.4501E-06,0,3,3,0,1.01939E-09
1.45013E-06,0,3,3,0,1.02068E-09
1.45017E-06,0,3,3,0,1.01545E-09
1.45023E-06,0,3,3,0,1.01105E-09
1.4503E-06,0,3,3,0,1.00828E-09
1.4504E-06,0,3,3,0,1.00676E-09
1.45051E-06,0,3,3,0,1.00593E-09
1.45066E-06,0,3,3,0,1.0055E-09
1.45084E-06,0,3,3,0,1.00523E-09
1.45108E-06,0,3,3,0,1.00503E-09
1.4514E-06,0,3,3,0,1.00491E-09
1.45185E-06,0,3,3,0,1.00493E-09
1.45243E-06,0,3,3,0,1.00503E-09
1.45302E-06,0,3,3,0,1.0051E-09
1.45371E-06,0,3,3,0,1.00514E-09
1.45448E-06,0,3,3,0,1.00516E-09
1.45535E-06,0,3,3,0,1.00515E-09
1.45636E-06,0,3,3,0,1.00514E-09
1.45753E-06,0,3,3,0,1.00513E-09
1.459E-06,0,3,3,0,1.00514E-09
1.46037E-06,0,3,3,0,1.00514E-09
1.46164E-06,0,3,3,0,1.00514E-09
1.46294E-06,0,3,3,0,1.00514E-09
1.46459E-06,0,3,3,0,1.00514E-09
1.46624E-06,0,3,3,0,1.00514E-09
1.46933E-06,0,3,3,0,1.00514E-09
1.47421E-06,0,3,3,0,1.00514E-09
1.4791E-06,0,3,3,0,1.00514E-09
1.48398E-06,0,3,3,0,1.00514E-09
1.48886E-06,0,3,3,0,1.00514E-09
1.54512E-06,0,3,3,0,1.00514E-09
1.55E-06,0,3,3,0,1.00514E-09
1.55488E-06,0,3,0,0,1.00514E-09
1.55512E-06,0,3,0,0,1.00514E-09
1.55559E-06,0,3,0,0,1.00514E-09
1.55652E-06,0,3,0,0,1.00514E-09
1.55813E-06,0,3,0,0,1.00514E-09
1.56E-06,0,3,0,0,8.99282E-10
1.56E-06,0,0,0,0,8.87747E-10
1.56001E-06,0,0,0,0,9.83216E-10
1.56002E-06,0,0,0,0,1.0594E-09
1.56002E-06,0,0,0,0,1.12087E-09
1.56002E-06,0,0,0,0,1.11674E-09
1.56003E-06,0,0,0,0,1.09263E-09
1.56004E-06,0,0,0,0,1.05887E-09
1.56005E-06,0,0,0,0,1.03022E-09
1.56007E-06,0,0,0,0,1.01113E-09
1.56011E-06,0,0,0,0,1.00511E-09
1.56017E-06,0,0,0,0,1.00546E-09
1.56029E-06,0,0,0,0,1.00546E-09
1.56055E-06,0,0,0,0,1.00522E-09
1.56092E-06,0,0,0,0,1.00516E-09
1.56141E-06,0,0,0,0,1.00513E-09
1.56225E-06,0,0,0,0,1.00513E-09
1.56336E-06,0,0,0,0,1.00513E-09
1.56453E-06,0,0,0,0,1.00514E-09
1.56646E-06,0,0,0,0,1.00514E-09
1.56895E-06,0,0,0,0,1.00514E-09
1.57383E-06,0,0,0,0,1.00514E-09
1.57872E-06,0,0,0,0,1.00514E-09
1.5836E-06,0,0,0,0,1.00514E-09
1.58848E-06,0,0,0,0,1.00514E-09
1.59825E-06,0,0,0,0,1.00514E-09
1.60313E-06,0,0,0,0,1.00514E-09
1.60801E-06,0,0,0,0,1.00514E-09
1.6129E-06,0,0,0,0,1.00514E-09
1.62464E-06,0,0,0,0,1.00514E-09
1.63639E-06,0,0,0,0,1.00514E-09
1.64813E-06,0,0,0,0,1.00514E-09
1.65988E-06,0,0,0,0,1.00514E-09
1.67163E-06,0,0,0,0,1.00514E-09
1.68337E-06,0,0,0,0,1.00514E-09
1.69512E-06,0,0,0,0,1.00514E-09
0.0000017,0,0,0,0,2.62073E-05
1.70001E-06,3,0,0,0,2.15566E-05
1.70004E-06,3,0,0,0,6.13419E-06
1.70005E-06,3,0,0,0,1.7176E-06
1.70006E-06,3,0,0,0,-4.05554E-06
1.70007E-06,3,0,0,0,-5.27439E-06
1.7001E-06,3,0,0,0,-1.10984E-06
1.70016E-06,3,0,0,0,-1.3896E-06
1.70028E-06,3,0,0,0,-6.7695E-07
1.70051E-06,3,0,0,0,-6.34275E-07
1.70079E-06,3,0,0,0,-1.05183E-05
1.70084E-06,3,0,0,0,-8.35833E-06
1.70095E-06,3,0,0,0,-2.59773E-07
1.70116E-06,3,0,0,0,-2.88663E-07
1.70121E-06,3,0,0,0,-1.6715E-07
1.70123E-06,3,0,0,0,-1.21992E-07
1.70125E-06,3,0,0,0,-8.48693E-08
1.70126E-06,3,0,0,0,-7.76487E-08
1.70127E-06,3,0,0,0,-6.84336E-08
1.7013E-06,3,0,0,0,-5.59748E-08
1.70135E-06,3,0,0,0,-4.02957E-08
1.70146E-06,3,0,0,0,-1.98353E-08
1.70167E-06,3,0,0,0,7.07045E-09
1.70209E-06,3,0,0,0,3.46429E-08
1.70288E-06,3,0,0,0,4.60824E-08
1.7039E-06,3,0,0,0,3.29585E-08
1.70593E-06,3,0,0,0,-1.42073E-09
1.70832E-06,3,0,0,0,-2.08311E-08
1.71074E-06,3,0,0,0,-2.00486E-08
1.71238E-06,3,0,0,0,-1.38244E-08
1.71444E-06,3,0,0,0,-6.41589E-09
1.71679E-06,3,0,0,0,-1.83014E-09
1.72025E-06,3,0,0,0,1.43014E-09
1.72081E-06,3,0,0,0,1.43874E-09
1.72192E-06,3,0,0,0,-5.88691E-09
1.72207E-06,3,0,0,0,-6.33406E-08
1.72238E-06,3,0,0,0,-1.21685E-06
1.72277E-06,3,0,0,0,-7.00429E-06
1.72296E-06,3,0,0,0,-1.61045E-05
1.72309E-06,3,0,0,0,-3.50987E-05
1.7232E-06,3,0,0,0,-7.18693E-05
1.72332E-06,3,0,0,0,-0.000143375
1.72345E-06,3,0,0,0,-0.000252867
1.72355E-06,3,0,0,0,0.002671853
1.72367E-06,3,0,0,0,0.0175002
1.72369E-06,3,0,0,0,0.03104255
1.72372E-06,3,0,0,0,0.0892292
1.72373E-06,3,0,0,0,0.1082916
1.72374E-06,3,0,0,0,0.1808997
1.72376E-06,3,0,0,0,0.3596994
1.72377E-06,3,0,0,0,0.5691462
1.72379E-06,3,0,0,0,0.8643951
1.7238E-06,3,0,0,0,1.081967
1.72381E-06,3,0,0,0,1.29233
1.72381E-06,3,0,0,0,1.500646
1.72382E-06,3,0,0,0,1.674382
1.72382E-06,3,0,0,0,1.737064
1.72383E-06,3,0,0,0,1.778126
1.72383E-06,3,0,0,0,1.790089
1.72383E-06,3,0,0,0,1.79505
1.72384E-06,3,0,0,0,1.797777
1.72384E-06,3,0,0,0,1.799114
1.72385E-06,3,0,0,0,1.799422
1.72386E-06,3,0,0,0,1.799684
1.72387E-06,3,0,0,0,1.79997
1.7239E-06,3,0,0,0,1.800155
1.72392E-06,3,0,0,0,1.800186
1.72397E-06,3,0,0,0,1.800181
1.72406E-06,3,0,0,0,1.800165
1.72424E-06,3,0,0,0,1.800137
1.72447E-06,3,0,0,0,1.80011
1.72472E-06,3,0,0,0,1.800087
1.72501E-06,3,0,0,0,1.800069
1.72536E-06,3,0,0,0,1.800063
1.72539E-06,3,0,0,0,1.80006
1.72545E-06,3,0,0,0,1.800052
1.72546E-06,3,0,0,0,1.800052
1.72547E-06,3,0,0,0,1.800052
1.72547E-06,3,0,0,0,1.800052
1.72547E-06,3,0,0,0,1.800052
1.72548E-06,3,0,0,0,1.800052
1.72549E-06,3,0,0,0,1.800052
1.72549E-06,3,0,0,0,1.800052
1.72549E-06,3,0,0,0,1.800052
1.7255E-06,3,0,0,0,1.800051
1.72551E-06,3,0,0,0,1.800051
1.72554E-06,3,0,0,0,1.80005
1.7256E-06,3,0,0,0,1.800047
1.72571E-06,3,0,0,0,1.800042
1.72593E-06,3,0,0,0,1.800034
1.72638E-06,3,0,0,0,1.800025
1.72691E-06,3,0,0,0,1.800018
1.72789E-06,3,0,0,0,1.80001
1.72987E-06,3,0,0,0,1.800004
1.73181E-06,3,0,0,0,1.800001
1.73467E-06,3,0,0,0,1.8
1.73809E-06,3,0,0,0,1.8
1.74297E-06,3,0,0,0,1.8
1.74785E-06,3,0,0,0,1.8
1.75274E-06,3,0,0,0,1.8
1.75762E-06,3,0,0,0,1.8
1.7625E-06,3,0,0,0,1.8
1.76738E-06,3,0,0,0,1.8
1.77227E-06,3,0,0,0,1.8
1.77715E-06,3,0,0,0,1.8
1.78203E-06,3,0,0,0,1.8
1.78692E-06,3,0,0,0,1.8
1.7918E-06,3,0,0,0,1.8
1.79512E-06,3,0,0,0,1.8
1.8E-06,2.999995,0,0,0,1.799694
1.80001E-06,0,0,0,0,1.799835
1.80004E-06,0,0,0,0,1.800265
1.80004E-06,0,0,0,0,1.800168
1.80005E-06,0,0,0,0,1.800049
1.80006E-06,0,0,0,0,1.800069
1.80007E-06,0,0,0,0,1.80004
1.80009E-06,0,0,0,0,1.800037
1.80011E-06,0,0,0,0,1.800017
1.80015E-06,0,0,0,0,1.80001
1.80021E-06,0,0,0,0,1.800002
1.8003E-06,0,0,0,0,1.800001
1.80047E-06,0,0,0,0,1.8
1.80069E-06,0,0,0,0,1.8
1.80096E-06,0,0,0,0,1.8
1.80129E-06,0,0,0,0,1.8
1.80181E-06,0,0,0,0,1.8
1.8026E-06,0,0,0,0,1.8
1.80375E-06,0,0,0,0,1.8
1.80487E-06,0,0,0,0,1.8
1.80619E-06,0,0,0,0,1.8
1.80766E-06,0,0,0,0,1.8
1.80865E-06,0,0,0,0,1.8
1.80923E-06,0,0,0,0,1.8
1.80985E-06,0,0,0,0,1.8
1.81048E-06,0,0,0,0,1.8
1.81093E-06,0,0,0,0,1.8
1.81142E-06,0,0,0,0,1.8
1.81207E-06,0,0,0,0,1.8
1.81284E-06,0,0,0,0,1.8
1.81372E-06,0,0,0,0,1.8
1.8148E-06,0,0,0,0,1.8
1.8164E-06,0,0,0,0,1.8
1.81895E-06,0,0,0,0,1.8
1.82384E-06,0,0,0,0,1.8
1.82872E-06,0,0,0,0,1.8
1.8336E-06,0,0,0,0,1.8
1.83849E-06,0,0,0,0,1.8
1.84337E-06,0,0,0,0,1.8
1.84512E-06,0,0,0,0,1.8
1.8465E-06,0,0,0,0,1.8
1.84723E-06,0,0,0,0,1.8
1.84867E-06,0,0,0,0,1.8
0.00000185,0,0,0,0,1.799978
1.85E-06,0,3,0,0,1.799985
1.85001E-06,0,3,0,0,1.800002
1.85001E-06,0,3,0,0,1.800001
1.85001E-06,0,3,0,0,1.8
1.85002E-06,0,3,0,0,1.8
1.85002E-06,0,3,0,0,1.8
1.85003E-06,0,3,0,0,1.8
1.85004E-06,0,3,0,0,1.8
1.85005E-06,0,3,0,0,1.8
1.85008E-06,0,3,0,0,1.8
1.85012E-06,0,3,0,0,1.8
1.8502E-06,0,3,0,0,1.8
1.85032E-06,0,3,0,0,1.8
1.85045E-06,0,3,0,0,1.8
1.85066E-06,0,3,0,0,1.8
1.85092E-06,0,3,0,0,1.8
1.85117E-06,0,3,0,0,1.8
1.8514E-06,0,3,0,0,1.8
1.8516E-06,0,3,0,0,1.8
1.85182E-06,0,3,0,0,1.8
1.85206E-06,0,3,0,0,1.8
1.85226E-06,0,3,0,0,1.8
1.85252E-06,0,3,0,0,1.8
1.8528E-06,0,3,0,0,1.8
1.85318E-06,0,3,0,0,1.8
1.85356E-06,0,3,0,0,1.8
1.85404E-06,0,3,0,0,1.8
1.85449E-06,0,3,0,0,1.8
1.85502E-06,0,3,0,0,1.8
1.8556E-06,0,3,0,0,1.8
1.85617E-06,0,3,0,0,1.8
1.85683E-06,0,3,0,0,1.8
1.85742E-06,0,3,0,0,1.8
1.85825E-06,0,3,0,0,1.8
1.85912E-06,0,3,0,0,1.8
1.85995E-06,0,3,0,0,1.8
1.86097E-06,0,3,0,0,1.8
1.86216E-06,0,3,0,0,1.8
1.86348E-06,0,3,0,0,1.8
1.86525E-06,0,3,0,0,1.8
1.86696E-06,0,3,0,0,1.8
1.86962E-06,0,3,0,0,1.8
1.87287E-06,0,3,0,0,1.8
1.87602E-06,0,3,0,0,1.8
1.88091E-06,0,3,0,0,1.8
1.88579E-06,0,3,0,0,1.8
1.89067E-06,0,3,0,0,1.8
1.89555E-06,0,3,0,0,1.8
1.90044E-06,0,3,0,0,1.8
1.90532E-06,0,3,0,0,1.8
1.9102E-06,0,3,0,0,1.8
1.91509E-06,0,3,0,0,1.8
1.91997E-06,0,3,0,0,1.8
1.92485E-06,0,3,0,0,1.8
1.92973E-06,0,3,0,0,1.8
1.93462E-06,0,3,0,0,1.8
1.9395E-06,0,3,0,0,1.8
1.94438E-06,0,3,0,0,1.8
1.94512E-06,0,3,0,0,1.8
1.94659E-06,0,3,0,0,1.8
1.94706E-06,0,3,0,0,1.8
1.94801E-06,0,3,0,0,1.8
1.94831E-06,0,3,0,0,1.8
1.94871E-06,0,3,0,0,1.8
1.9492E-06,0,3,0,0,1.8
0.00000195,0,3,0,0,1.8
1.95E-06,0,3,3,0,1.8
1.95001E-06,0,3,3,0,1.8
1.95001E-06,0,3,3,0,1.8
1.95001E-06,0,3,3,0,1.8
1.95001E-06,0,3,3,0,1.8
1.95002E-06,0,3,3,0,1.8
1.95003E-06,0,3,3,0,1.8
1.95003E-06,0,3,3,0,1.8
1.95005E-06,0,3,3,0,1.8
1.95006E-06,0,3,3,0,1.8
1.95008E-06,0,3,3,0,1.8
1.95012E-06,0,3,3,0,1.8
1.95019E-06,0,3,3,0,1.8
1.95032E-06,0,3,3,0,1.8
1.95048E-06,0,3,3,0,1.8
1.95065E-06,0,3,3,0,1.8
1.95088E-06,0,3,3,0,1.8
1.95114E-06,0,3,3,0,1.8
1.95144E-06,0,3,3,0,1.8
1.95184E-06,0,3,3,0,1.8
1.95251E-06,0,3,3,0,1.8
1.95347E-06,0,3,3,0,1.8
1.95445E-06,0,3,3,0,1.8
1.95575E-06,0,3,3,0,1.8
1.95713E-06,0,3,3,0,1.8
1.95854E-06,0,3,3,0,1.8
1.95915E-06,0,3,3,0,1.8
1.95964E-06,0,3,3,0,1.8
1.96023E-06,0,3,3,0,1.8
1.96056E-06,0,3,3,0,1.8
1.96102E-06,0,3,3,0,1.8
1.9615E-06,0,3,3,0,1.8
1.96215E-06,0,3,3,0,1.8
1.96285E-06,0,3,3,0,1.8
1.96375E-06,0,3,3,0,1.8
1.96483E-06,0,3,3,0,1.8
1.96631E-06,0,3,3,0,1.8
1.96872E-06,0,3,3,0,1.8
1.97148E-06,0,3,3,0,1.8
1.9743E-06,0,3,3,0,1.8
1.97918E-06,0,3,3,0,1.8
1.98407E-06,0,3,3,0,1.8
1.99383E-06,0,3,3,0,1.8
2.04512E-06,0,3,3,0,1.8
2.05E-06,0,3,3,0,1.8
2.05488E-06,0,3,0,0,1.8
2.05512E-06,0,3,0,0,1.8
2.05559E-06,0,3,0,0,1.8
2.05652E-06,0,3,0,0,1.8
2.05813E-06,0,3,0,0,1.8
2.06E-06,0,3,0,0,1.8
2.06001E-06,0,0,0,0,1.8
2.06002E-06,0,0,0,0,1.8
2.06002E-06,0,0,0,0,1.8
2.06002E-06,0,0,0,0,1.8
2.06003E-06,0,0,0,0,1.8
2.06003E-06,0,0,0,0,1.8
2.06004E-06,0,0,0,0,1.8
2.06006E-06,0,0,0,0,1.8
2.06009E-06,0,0,0,0,1.8
2.06014E-06,0,0,0,0,1.8
2.06023E-06,0,0,0,0,1.8
2.0604E-06,0,0,0,0,1.8
2.06066E-06,0,0,0,0,1.8
2.06118E-06,0,0,0,0,1.8
2.06171E-06,0,0,0,0,1.8
2.0626E-06,0,0,0,0,1.8
2.06391E-06,0,0,0,0,1.8
2.06535E-06,0,0,0,0,1.8
2.06756E-06,0,0,0,0,1.8
2.07075E-06,0,0,0,0,1.8
2.07539E-06,0,0,0,0,1.8
2.08516E-06,0,0,0,0,1.8
